LATITUDE;LONGITUDE;CTDPRS;CTDTPOT;CTDSAL;EDW;ENACW12;WNACW7;SPMW;SACWT12;SACWE12;WW;AAIW5;AAIW3;MW;LSW;ISOW;DSOW;CDW;WSDW
58,082;-42,498;1202,6;2,8405;34,835;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58,082;-42,498;1402,7;2,8274;34,834;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,8;-42,003;1397,3;2,9434;34,878;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,8;-42,003;1446,5;2,9245;34,877;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,795;-41,728;1396,2;2,9386;34,876;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,773;-41,296;1396;3,0118;34,886;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,773;-41,296;1495,2;2,9086;34,888;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,773;-41,296;1496,3;2,9085;34,886;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,756;-40,904;1395,2;3,0396;34,882;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,724;-40,252;1396,7;3,0731;34,882;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,685;-39,6;1395,7;3,09;34,884;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,654;-41,816;1398,9;2,9631;34,885;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,791;-41,985;1494,9;3,0559;34,888;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,789;-41,736;1396,8;2,9504;34,889;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,789;-41,736;1495,1;2,7583;34,888;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,751;-41,282;1395,1;2,9337;34,889;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,392;-36,85;1419,5;3,0781;34,872;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,465;-37,778;1418,5;3,0564;34,873;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,57;-38,772;1416;3,0972;34,873;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,667;-39,745;1418,4;3,0446;34,874;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
