,G2cruise,G2station,G2latitude,G2longitude,G2pressure,G2theta,G2salinity,G2salinityf
42248,25,46.0,50.278999999999996,-22.605999999999998,594.1,7.0532,35.01,2
184477,258,24.0,49.917,-33.010999999999996,501.5,7.0553,34.99,2
233274,338,69.0,51.001999999999995,-19.999000000000002,597.4,7.0031,35.001999999999995,2
407070,1047,27.0,51.03,-23.191,400.4,6.939,35.004,2
426100,2003,402.0,48.7503,-32.3138,518.1,6.923632554565001,35.0075,2
426101,2003,402.0,48.7503,-32.3138,519.9,6.900345907095,35.006,2
