,G2cruise,G2station,G2latitude,G2longitude,G2pressure,G2theta,G2salinity,G2salinityf
190070,259,107.0,57.348,-40.225,1106.0,2.9195,34.848,2
190071,259,107.0,57.348,-40.225,1307.8,2.8587,34.845,2
190097,259,108.0,56.93600000000001,-39.684,848.2,3.0848,34.857,2
190098,259,108.0,56.93600000000001,-39.684,1008.8,2.9922,34.855,2
190099,259,108.0,56.93600000000001,-39.684,1211.7,2.9143,34.851,2
190100,259,108.0,56.93600000000001,-39.684,1415.0,2.8487,34.852,2
190128,259,109.0,56.516000000000005,-39.169000000000004,1181.6,3.0086,34.859,2
190129,259,109.0,56.516000000000005,-39.169000000000004,1384.3,2.9035,34.858000000000004,2
190159,259,110.0,56.122,-38.649,1175.4,3.0866,34.865,2
190160,259,110.0,56.122,-38.649,1308.2,3.0024,34.864000000000004,2
190161,259,110.0,56.122,-38.649,1461.0,2.9347,34.861,2
190191,259,111.0,55.702,-38.129,1415.7,2.9288,34.863,2
190218,259,112.0,55.283,-37.639,1265.2,3.0901,34.875,2
190219,259,112.0,55.283,-37.639,1385.4,3.0301,34.872,2
215443,308,22.0,45.677,-47.864,1185.3,3.0479,34.847,2
215458,308,23.0,47.083,-47.049,1003.3,3.0761,34.846,2
215459,308,23.0,47.083,-47.049,1107.6,3.0025,34.847,2
215474,308,24.0,47.086999999999996,-46.675,1072.0,2.9984,34.848,2
215504,308,28.0,48.368,-44.536,828.4,3.0338,34.845,2
215505,308,28.0,48.368,-44.536,901.5,3.0015,34.847,2
215513,308,29.0,48.637,-44.388000000000005,502.0,2.7545,34.751,2
215514,308,29.0,48.637,-44.388000000000005,603.0,2.7845,34.764,2
215515,308,29.0,48.637,-44.388000000000005,651.5,2.9552,34.782,2
215516,308,29.0,48.637,-44.388000000000005,700.8,3.0074,34.793,2
215520,308,29.0,48.637,-44.388000000000005,1154.1,3.0583,34.852,2
215521,308,29.0,48.637,-44.388000000000005,1302.6,3.0107,34.854,2
215522,308,29.0,48.637,-44.388000000000005,1454.3,2.9783,34.86,2
215537,308,30.0,48.95,-44.183,1003.4,3.0791,34.853,2
215538,308,30.0,48.95,-44.183,1102.8,3.0425,34.853,2
215539,308,30.0,48.95,-44.183,1201.7,3.003,34.855,2
215540,308,30.0,48.95,-44.183,1354.0,3.0242,34.873000000000005,2
215560,308,31.0,49.13399999999999,-44.0,1103.0,3.0296,34.852,2
215561,308,31.0,49.13399999999999,-44.0,1253.7,2.9909,34.853,2
215562,308,31.0,49.13399999999999,-44.0,1403.3,3.0538,34.875,2
215582,308,32.0,49.333,-43.818999999999996,1102.9,3.0782,34.851,2
215583,308,32.0,49.333,-43.818999999999996,1303.3,3.0611,34.86,2
215698,308,37.0,48.708999999999996,-44.217,501.8,2.7605,34.778,2
215699,308,37.0,48.708999999999996,-44.217,602.6,2.7905,34.784,2
215700,308,37.0,48.708999999999996,-44.217,651.9,2.9184,34.801,2
215701,308,37.0,48.708999999999996,-44.217,702.6,3.051,34.823,2
215703,308,37.0,48.708999999999996,-44.217,1003.8,3.083,34.852,2
215710,308,38.0,48.787,-44.123999999999995,500.0,2.9648,34.806,2
215715,308,38.0,48.787,-44.123999999999995,1011.2,3.0418,34.852,2
215727,308,39.0,48.773,-44.297,1002.1,3.0335,34.853,2
215734,308,40.0,48.636,-44.276,502.0,3.0304,34.815,2
215739,308,40.0,48.636,-44.276,1003.7,3.0443,34.852,2
215760,308,42.0,53.95,-46.43,801.2,2.9842,34.833,2
215761,308,42.0,53.95,-46.43,902.3,3.0173,34.843,2
215762,308,42.0,53.95,-46.43,1052.7,2.9741,34.841,2
215763,308,42.0,53.95,-46.43,1252.9,2.9127,34.839,2
215764,308,42.0,53.95,-46.43,1452.9,2.9102,34.842,2
215782,308,43.0,55.2,-47.13399999999999,500.9,2.8611,34.827,2
215783,308,43.0,55.2,-47.13399999999999,599.9,2.8862,34.832,2
215784,308,43.0,55.2,-47.13399999999999,701.6,2.8055,34.824,2
215785,308,43.0,55.2,-47.13399999999999,826.7,2.7905,34.823,2
215786,308,43.0,55.2,-47.13399999999999,951.8,2.7853,34.824,2
215787,308,43.0,55.2,-47.13399999999999,1151.6,2.7761,34.823,2
215788,308,43.0,55.2,-47.13399999999999,1352.6,2.8008,34.829,2
215805,308,44.0,58.31,-42.638999999999996,700.8,3.0919,34.86,2
215806,308,44.0,58.31,-42.638999999999996,910.8,3.0038,34.85,2
215807,308,44.0,58.31,-42.638999999999996,1051.9,2.9632,34.847,2
215808,308,44.0,58.31,-42.638999999999996,1202.8,2.9415,34.847,2
215809,308,44.0,58.31,-42.638999999999996,1353.2,2.9402,34.849000000000004,2
215830,308,45.0,58.501000000000005,-42.685,651.6,3.0387,34.853,2
215831,308,45.0,58.501000000000005,-42.685,851.0,2.9864,34.847,2
215832,308,45.0,58.501000000000005,-42.685,1051.4,2.9464,34.843,2
215833,308,45.0,58.501000000000005,-42.685,1177.9,2.9118,34.84,2
215834,308,45.0,58.501000000000005,-42.685,1303.7,2.9067,34.841,2
215835,308,45.0,58.501000000000005,-42.685,1402.7,2.8867,34.842,2
215860,308,46.0,58.663999999999994,-42.801,1101.6,3.0605,34.856,2
215861,308,46.0,58.663999999999994,-42.801,1202.4,3.0158,34.85,2
215862,308,46.0,58.663999999999994,-42.801,1302.1,2.983,34.848,2
215863,308,46.0,58.663999999999994,-42.801,1402.5,2.9579,34.849000000000004,2
215877,308,47.0,58.082,-42.498000000000005,600.4,2.9598,34.845,2
215878,308,47.0,58.082,-42.498000000000005,802.2,2.8887,34.836999999999996,2
215879,308,47.0,58.082,-42.498000000000005,1002.0,2.8718,34.836999999999996,2
215880,308,47.0,58.082,-42.498000000000005,1202.6,2.8405,34.835,2
215881,308,47.0,58.082,-42.498000000000005,1402.7,2.8274,34.834,2
282032,392,9.0,59.8,-42.003,1397.3,2.9434,34.878,2
282033,392,9.0,59.8,-42.003,1446.5,2.9245,34.876999999999995,2
282057,392,10.0,59.795,-41.728,1396.2,2.9386,34.876,2
282079,392,11.0,59.773,-41.29600000000001,1396.0,3.0118,34.885999999999996,2
282080,392,11.0,59.773,-41.29600000000001,1495.2,2.9086,34.888000000000005,2
282081,392,11.0,59.773,-41.29600000000001,1496.3,2.9085,34.885999999999996,2
282107,392,12.0,59.756,-40.904,1395.2,3.0396,34.882,2
282130,392,13.0,59.724,-40.251999999999995,1396.7,3.0731,34.882,2
282158,392,14.0,59.685,-39.6,1395.7,3.09,34.884,2
284349,393,9.0,59.653999999999996,-41.816,1398.9,2.9631,34.885,2
284444,393,18.0,59.791000000000004,-41.985,1494.9,3.0559,34.888000000000005,2
284464,393,19.0,59.788999999999994,-41.736000000000004,1396.8,2.9504,34.889,2
284465,393,19.0,59.788999999999994,-41.736000000000004,1495.1,2.7583,34.888000000000005,2
284488,393,20.0,59.751000000000005,-41.282,1395.1,2.9337,34.889,2
298222,660,36.0,59.391999999999996,-36.85,1419.5,3.0781,34.872,2
298243,660,37.0,59.465,-37.778,1418.5,3.0564,34.873000000000005,2
298265,660,38.0,59.57,-38.772,1416.0,3.0972,34.873000000000005,2
298287,660,39.0,59.667,-39.745,1418.4,3.0446,34.874,2
298308,660,40.0,59.745,-40.743,1418.6,3.0663,34.876,2
298327,660,41.0,59.845,-41.748000000000005,1216.8,2.967,34.885999999999996,2
301828,666,10.0,59.853,-41.756,1499.0,3.0347,34.911,2
308484,672,38.0,59.227,-35.925,1212.4,3.0915,34.861999999999995,2
308508,672,39.0,59.353,-36.895,1315.2,3.0604,34.854,2
308523,672,40.0,59.456,-37.778,1307.3,2.9492,34.845,2
308524,672,40.0,59.456,-37.778,1307.3,2.9492,34.845,2
308525,672,40.0,59.456,-37.778,1307.3,2.9492,34.845,2
308526,672,40.0,59.456,-37.778,1308.3,2.9487,34.845,2
308527,672,40.0,59.456,-37.778,1308.3,2.9487,34.845,2
308528,672,40.0,59.456,-37.778,1308.3,2.9487,34.845,2
308529,672,40.0,59.456,-37.778,1309.3,2.9483,34.845,2
308530,672,40.0,59.456,-37.778,1310.3,2.9478,34.845,2
308531,672,40.0,59.456,-37.778,1311.3,2.9475,34.845,2
308532,672,40.0,59.456,-37.778,1311.3,2.9475,34.845,2
308533,672,40.0,59.456,-37.778,1312.3,2.9473,34.845,2
308534,672,40.0,59.456,-37.778,1312.3,2.9473,34.845,2
308535,672,40.0,59.456,-37.778,1313.3,2.947,34.845,2
308536,672,40.0,59.456,-37.778,1313.3,2.947,34.845,2
308537,672,40.0,59.456,-37.778,1314.3,2.9468,34.845,2
308538,672,40.0,59.456,-37.778,1314.3,2.9468,34.845,2
308539,672,40.0,59.456,-37.778,1314.3,2.9468,34.845,2
308540,672,40.0,59.456,-37.778,1314.3,2.9468,34.845,2
308541,672,40.0,59.456,-37.778,1315.2,2.9469,34.845,2
308542,672,40.0,59.456,-37.778,1315.2,2.9469,34.845,2
308543,672,40.0,59.456,-37.778,1315.2,2.9469,34.845,2
308544,672,40.0,59.456,-37.778,1315.2,2.9469,34.845,2
308545,672,40.0,59.456,-37.778,1315.2,2.9469,34.845,2
308546,672,40.0,59.456,-37.778,1316.3,2.947,34.845,2
308554,672,41.0,59.461000000000006,-37.836,910.86,3.0537,34.855,2
308555,672,41.0,59.461000000000006,-37.836,1112.5,2.9884,34.848,2
308556,672,41.0,59.461000000000006,-37.836,1315.2,2.9356,34.843,2
308578,672,42.0,59.544,-38.855,908.83,3.0999,34.86,2
308579,672,42.0,59.544,-38.855,1110.6,3.0451,34.854,2
308580,672,42.0,59.544,-38.855,1315.2,2.9825,34.848,2
308604,672,43.0,59.783,-40.743,1315.2,3.0669999999999997,34.858000000000004,2
308605,672,43.0,59.783,-40.743,1389.2,3.0345,34.857,2
308606,672,43.0,59.783,-40.743,1467.1,3.0805,34.869,2
308627,672,44.0,59.666000000000004,-39.747,1113.5,3.0853,34.857,2
308628,672,44.0,59.666000000000004,-39.747,1314.3,3.0107,34.85,2
329560,693,75.0,55.748999999999995,-37.213,1117.9,3.0745,34.871,2
329561,693,75.0,55.748999999999995,-37.213,1213.9,2.9878,34.864000000000004,2
329562,693,75.0,55.748999999999995,-37.213,1419.7,2.8937,34.858000000000004,2
329584,693,76.0,56.141000000000005,-37.779,1166.0,3.0854,34.873000000000005,2
329585,693,76.0,56.141000000000005,-37.779,1372.1,2.964,34.861999999999995,2
329609,693,77.0,56.522,-38.358000000000004,1278.9,3.0529,34.859,2
329632,693,78.0,56.926,-38.907,1281.6,3.0808,34.881,2
329653,693,79.0,57.306999999999995,-39.466,1013.8,3.0665,34.859,2
329654,693,79.0,57.306999999999995,-39.466,1117.5,3.0380000000000003,34.861999999999995,2
329655,693,79.0,57.306999999999995,-39.466,1215.3,2.9844,34.857,2
329656,693,79.0,57.306999999999995,-39.466,1412.5,2.8930000000000002,34.851,2
329679,693,80.0,57.703,-40.046,1173.1,3.0829,34.859,2
329680,693,80.0,57.703,-40.046,1369.3,2.9802,34.855,2
329702,693,81.0,58.083999999999996,-40.622,1021.8,3.0931,34.865,2
329703,693,81.0,58.083999999999996,-40.622,1131.7,3.0061,34.858000000000004,2
329704,693,81.0,58.083999999999996,-40.622,1287.5,2.9294,34.854,2
329724,693,82.0,58.407,-41.06399999999999,1015.9,2.9976,34.853,2
329725,693,82.0,58.407,-41.06399999999999,1224.1,2.9382,34.853,2
329726,693,82.0,58.407,-41.06399999999999,1436.0,2.8663,34.849000000000004,2
329746,693,83.0,58.68899999999999,-41.477,994.0,3.0065,34.857,2
329747,693,83.0,58.68899999999999,-41.477,1195.2,2.898,34.85,2
329748,693,83.0,58.68899999999999,-41.477,1396.1,2.8385,34.848,2
329772,693,84.0,58.858000000000004,-41.742,947.4,3.0212,34.861,2
329773,693,84.0,58.858000000000004,-41.742,1091.0,2.9249,34.853,2
329774,693,84.0,58.858000000000004,-41.742,1284.2,2.8516,34.851,2
329775,693,84.0,58.858000000000004,-41.742,1488.1,2.7993,34.847,2
329798,693,85.0,58.992,-41.92100000000001,1010.8,3.0442,34.863,2
329799,693,85.0,58.992,-41.92100000000001,1207.8,2.9051,34.852,2
329800,693,85.0,58.992,-41.92100000000001,1406.8,2.8342,34.848,2
329824,693,86.0,59.132,-42.13399999999999,1096.3,3.0893,34.87,2
329825,693,86.0,59.132,-42.13399999999999,1194.7,3.0105,34.865,2
329826,693,86.0,59.132,-42.13399999999999,1390.6,2.8557,34.852,2
329849,693,87.0,59.291000000000004,-42.428000000000004,1150.0,3.0305,34.869,2
329850,693,87.0,59.291000000000004,-42.428000000000004,1301.0,2.8599,34.855,2
329851,693,87.0,59.291000000000004,-42.428000000000004,1499.6,2.8615,34.876,2
329876,693,88.0,59.449,-42.645,1396.9,2.9871,34.871,2
360274,1006,428.0,47.0,-43.266000000000005,1497.3,3.0469999999999997,34.907,2
366335,1009,814.0,58.658,-43.826,1499.9,2.8736,34.902,2
410018,1048,99.0,58.657,-43.739,1409.6,3.0523,34.907,2
410032,1048,100.0,58.868,-43.74100000000001,1398.0,2.9765,34.906,2
428285,2004,441.0,49.339,-44.2215,1499.4,3.0958775516367103,34.9212,2
430906,2005,141.0,48.9995,-45.001000000000005,1498.3,3.0634501778712098,34.92,2
432758,2006,232.0,58.7502,-43.666000000000004,1497.2,2.8063138416159905,34.9222,2
432759,2006,232.0,58.7502,-43.666000000000004,1499.5,2.80414523281393,34.9222,2
448494,2026,57.0,58.8233,-43.8472,1398.7,3.01298818678979,34.9229,2
448495,2026,57.0,58.8233,-43.8472,1496.2,2.81194406320023,34.9178,2
