LATITUDE,LONGITUDE,CTDPRS,CTDTPOT,CTDSAL,EDW,ENACW12,WNACW7,SPMW,SACWT12,SACWE12,WW,AAIW5,AAIW3,MW,LSW,ISOW,DSOW,CDW,WSDW
-30.0,-17.4746,1566.9,2.77552274436575,34.6598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019714411389083,0.25743983782099306,0.041052568379624,0.240202016681202,0.0,0.0,0.441591471261965,0.0
-30.0,-17.4746,1789.8,2.61473463731692,34.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009812438333335,0.11654310543137,0.027411848381665,0.413444206706125,0.0,0.0,0.432789991449479,0.0
-30.0,-17.4746,2165.0,2.46745369853245,34.8152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007712782032882,0.004306680043815,0.011240345774045,0.545050626716619,0.026405578310581004,0.0,0.405284557850606,0.0
-30.0,-17.4746,2349.9,2.4287743576261898,34.8316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001857127478805,0.000721395018969,0.010242213082858,0.502735044531581,0.0897924645948,0.0,0.394652099924909,0.0
-30.0,-17.4746,2650.0,2.3796249977562,34.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.78e-05,0.000147638936289,0.00900133690941,0.400532480273058,0.216509176036558,0.0,0.373723692137498,0.0
-30.0,-17.4746,2999.7,2.2431659757480498,34.8676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004095841673556,0.213485196943655,0.40813184127119,0.0,0.374289294276569,0.0
-30.0,-17.4746,3425.0,1.88193724487239,34.8539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5526689185192429,0.0,0.355215693490395,0.092111609292629
-30.0,-17.4746,3822.8,1.59177950860844,34.8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481140263978162,0.0,0.30577517122777303,0.21308162144842105
-30.0,-17.4746,4205.0,1.34922127060338,34.8072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41652945111084,0.0,0.265730092170492,0.317733678731514
19.6897,-65.9947,568.7,11.958573788211,35.4515,0.523437634937439,0.0,0.017466883897229,0.0,0.0,0.0,0.0,0.441207824820894,0.0,0.017888189069218,0.0,0.0,0.0,0.0,0.0
19.6897,-65.9947,669.0,10.8228925838379,35.3632,0.381819696118664,0.0,0.020421737813432,0.0,0.0,0.0,0.0,0.475745590062226,0.0,0.122012785605901,0.0,0.0,0.0,0.0,0.0
19.6897,-65.9947,770.6,8.98636096283705,35.1148,0.200120336255568,0.0,0.050130115065996,0.0,0.0,0.0,0.0,0.557608131718341,0.0,0.192140458068798,0.0,0.0,0.0,0.0,0.0
